name,ex,em,hardness,error_pair__model_output,error_pair__ground_truth
SPIDER_dev_646,TRUE,FALSE,hard,,
SPIDER_dev_647,TRUE,FALSE,easy,,
SPIDER_dev_648,TRUE,FALSE,easy,,
SPIDER_dev_649,TRUE,FALSE,easy,,
SPIDER_dev_650,TRUE,FALSE,easy,,
SPIDER_dev_651,TRUE,FALSE,medium,,
SPIDER_dev_653,TRUE,FALSE,easy,,
SPIDER_dev_654,TRUE,FALSE,easy,,
SPIDER_dev_655,TRUE,FALSE,medium,,
SPIDER_dev_656,TRUE,FALSE,medium,,
SPIDER_dev_657,TRUE,FALSE,easy,,
SPIDER_dev_658,TRUE,FALSE,easy,,
SPIDER_dev_659,TRUE,FALSE,easy,,
SPIDER_dev_660,TRUE,FALSE,easy,,
SPIDER_dev_661,TRUE,FALSE,medium,,
SPIDER_dev_662,TRUE,FALSE,medium,,
SPIDER_dev_663,TRUE,FALSE,medium,,
SPIDER_dev_664,TRUE,FALSE,medium,,
SPIDER_dev_665,TRUE,FALSE,hard,,
SPIDER_dev_666,TRUE,FALSE,hard,,
SPIDER_dev_667,TRUE,FALSE,hard,,
SPIDER_dev_668,TRUE,FALSE,hard,,
SPIDER_dev_669,TRUE,FALSE,medium,,
SPIDER_dev_670,FALSE,FALSE,medium,"[['select', [QDMRStepArg(arg_type='grounding', arg=tbl|poker_player)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|poker_player|Earnings), QDMRStepArg(arg_type='ref', arg=['#1'])], False], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='grounding', arg=comparative|>|200|col|poker_player|Earnings)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|poker_player|Earnings), QDMRStepArg(arg_type='ref', arg=['#3'])], False]]",None
SPIDER_dev_671,TRUE,FALSE,medium,,
SPIDER_dev_672,TRUE,FALSE,medium,,
SPIDER_dev_673,FALSE,FALSE,medium,"[['select', [QDMRStepArg(arg_type='grounding', arg=tbl|people)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=None), QDMRStepArg(arg_type='ref', arg=['#1'])], True], ['project', [QDMRStepArg(arg_type='grounding', arg=tbl|people), QDMRStepArg(arg_type='ref', arg=['#2'])], False], ['group', [QDMRStepArg(arg_type='grounding', arg='count'), QDMRStepArg(arg_type='ref', arg=['#3']), QDMRStepArg(arg_type='ref', arg=['#2'])]], ['union', [QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='ref', arg=['#4']), QDMRStepArg(arg_type='grounding', arg=None), QDMRStepArg(arg_type='grounding', arg=None)]]]",None
SPIDER_dev_674,TRUE,FALSE,medium,,
SPIDER_dev_675,TRUE,FALSE,hard,,
SPIDER_dev_676,TRUE,FALSE,hard,,
SPIDER_dev_677,TRUE,FALSE,easy,,
SPIDER_dev_678,TRUE,FALSE,easy,,
SPIDER_dev_679,TRUE,FALSE,medium,,
SPIDER_dev_680,TRUE,FALSE,medium,,
SPIDER_dev_681,TRUE,FALSE,easy,,
SPIDER_dev_682,TRUE,FALSE,easy,,
SPIDER_dev_683,TRUE,FALSE,hard,,
SPIDER_dev_684,TRUE,FALSE,hard,,
SPIDER_dev_685,TRUE,FALSE,easy,,
SPIDER_dev_686,TRUE,FALSE,easy,,
SPIDER_dev_687,FALSE,FALSE,easy,"[['select', [QDMRStepArg(arg_type='grounding', arg=col|AREA_CODE_STATE|state)], False], ['aggregate', [QDMRStepArg(arg_type='grounding', arg='count'), QDMRStepArg(arg_type='ref', arg=['#1'])]]]",None
SPIDER_dev_688,TRUE,FALSE,medium,,
SPIDER_dev_689,TRUE,FALSE,medium,,
SPIDER_dev_690,FALSE,FALSE,medium,"[['select', [QDMRStepArg(arg_type='grounding', arg=tbl|AREA_CODE_STATE)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|AREA_CODE_STATE|area_code), QDMRStepArg(arg_type='ref', arg=['#1'])], False], ['aggregate', [QDMRStepArg(arg_type='grounding', arg='max'), QDMRStepArg(arg_type='ref', arg=['#2'])]], ['aggregate', [QDMRStepArg(arg_type='grounding', arg='min'), QDMRStepArg(arg_type='ref', arg=['#2'])]], ['union', [QDMRStepArg(arg_type='ref', arg=['#3']), QDMRStepArg(arg_type='ref', arg=['#4']), QDMRStepArg(arg_type='grounding', arg=None), QDMRStepArg(arg_type='grounding', arg=None)]]]",None
SPIDER_dev_691,FALSE,FALSE,easy,"[['select', [QDMRStepArg(arg_type='grounding', arg=tbl|VOTES)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|VOTES|state), QDMRStepArg(arg_type='ref', arg=['#1'])], False], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='grounding', arg=comparative|=|CA|col|VOTES|state)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|VOTES|created), QDMRStepArg(arg_type='ref', arg=['#3'])], False]]",None
SPIDER_dev_692,TRUE,FALSE,easy,,
SPIDER_dev_693,TRUE,FALSE,medium,,
SPIDER_dev_694,TRUE,FALSE,medium,,
SPIDER_dev_695,TRUE,FALSE,extra,,
SPIDER_dev_696,TRUE,FALSE,medium,,
SPIDER_dev_697,TRUE,FALSE,extra,,
SPIDER_dev_698,TRUE,FALSE,extra,,
SPIDER_dev_699,TRUE,FALSE,medium,,
SPIDER_dev_700,TRUE,FALSE,extra,,
SPIDER_dev_701,FALSE,FALSE,medium,"[['select', [QDMRStepArg(arg_type='grounding', arg=tbl|CONTESTANTS)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|CONTESTANTS|contestant_name), QDMRStepArg(arg_type='ref', arg=['#1'])], False], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='grounding', arg=comparative|like|AL|col|AREA_CODE_STATE|state)], False]]",None
SPIDER_dev_702,FALSE,FALSE,easy,"[['select', [QDMRStepArg(arg_type='grounding', arg=tbl|country)], False], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='grounding', arg=comparative|>|1950|col|city|ID)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|country|Name), QDMRStepArg(arg_type='ref', arg=['#2'])], False]]",None
SPIDER_dev_703,FALSE,FALSE,easy,"[['select', [QDMRStepArg(arg_type='grounding', arg=tbl|sqlite_sequence)], False], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='grounding', arg=comparative|>|1950|col|city|ID)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|country|Name), QDMRStepArg(arg_type='ref', arg=['#2'])], False]]",None
SPIDER_dev_704,TRUE,FALSE,easy,,
SPIDER_dev_705,TRUE,FALSE,easy,,
SPIDER_dev_706,TRUE,FALSE,easy,,
SPIDER_dev_707,FALSE,FALSE,easy,"[['select', [QDMRStepArg(arg_type='grounding', arg=tbl|country)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|country|SurfaceArea), QDMRStepArg(arg_type='ref', arg=['#1'])], False], ['aggregate', [QDMRStepArg(arg_type='grounding', arg='count'), QDMRStepArg(arg_type='ref', arg=['#2'])]]]",None
SPIDER_dev_708,FALSE,FALSE,easy,"[['select', [QDMRStepArg(arg_type='grounding', arg=col|countrylanguage|Language)], False], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='grounding', arg=comparative|=|Anguilla|col|country|Name)], False]]",None
SPIDER_dev_709,TRUE,FALSE,easy,,
SPIDER_dev_710,FALSE,FALSE,medium,"[['select', [QDMRStepArg(arg_type='grounding', arg=val|city|Name|Kabul)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=tbl|city), QDMRStepArg(arg_type='ref', arg=['#1'])], False], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='grounding', arg=comparative|=|Kabul|col|city|Name)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|city|District), QDMRStepArg(arg_type='ref', arg=['#3'])], False]]",None
SPIDER_dev_711,TRUE,FALSE,medium,,
SPIDER_dev_712,FALSE,FALSE,extra,"[['select', [QDMRStepArg(arg_type='grounding', arg=val|country|LocalName|Aruba)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|countrylanguage|Language), QDMRStepArg(arg_type='ref', arg=['#1'])], False], ['superlative', [QDMRStepArg(arg_type='grounding', arg='max'), QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='ref', arg=['#2'])]]]",None
SPIDER_dev_713,FALSE,FALSE,extra,"[['select', [QDMRStepArg(arg_type='grounding', arg=val|country|LocalName|Aruba)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|countrylanguage|Language), QDMRStepArg(arg_type='ref', arg=['#1'])], False], ['superlative', [QDMRStepArg(arg_type='grounding', arg='max'), QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='ref', arg=['#2'])]]]",None
SPIDER_dev_714,TRUE,FALSE,medium,,
SPIDER_dev_715,TRUE,FALSE,medium,,
SPIDER_dev_716,TRUE,FALSE,medium,,
SPIDER_dev_717,TRUE,FALSE,medium,,
SPIDER_dev_718,TRUE,FALSE,easy,,
SPIDER_dev_719,TRUE,FALSE,easy,,
SPIDER_dev_720,TRUE,FALSE,hard,,
SPIDER_dev_721,TRUE,FALSE,hard,,
SPIDER_dev_722,FALSE,FALSE,medium,"[['select', [QDMRStepArg(arg_type='grounding', arg=val|country|Continent|Asia)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|country|Population), QDMRStepArg(arg_type='ref', arg=['#1'])], False], ['aggregate', [QDMRStepArg(arg_type='grounding', arg='sum'), QDMRStepArg(arg_type='ref', arg=['#2'])]], ['aggregate', [QDMRStepArg(arg_type='grounding', arg='max'), QDMRStepArg(arg_type='ref', arg=['#2'])]], ['union', [QDMRStepArg(arg_type='ref', arg=['#3']), QDMRStepArg(arg_type='ref', arg=['#4']), QDMRStepArg(arg_type='grounding', arg=None), QDMRStepArg(arg_type='grounding', arg=None)]]]",None
SPIDER_dev_723,FALSE,FALSE,medium,"[['select', [QDMRStepArg(arg_type='grounding', arg=tbl|country)], False], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='grounding', arg=comparative|=|Asia|col|country|Continent)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|country|GNP), QDMRStepArg(arg_type='ref', arg=['#2'])], False], ['aggregate', [QDMRStepArg(arg_type='grounding', arg='max'), QDMRStepArg(arg_type='ref', arg=['#3'])]], ['union', [QDMRStepArg(arg_type='ref', arg=['#4']), QDMRStepArg(arg_type='ref', arg=['#4']), QDMRStepArg(arg_type='grounding', arg=None), QDMRStepArg(arg_type='grounding', arg=None)]]]",None
SPIDER_dev_724,FALSE,FALSE,medium,"[['select', [QDMRStepArg(arg_type='grounding', arg=tbl|country)], False], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='grounding', arg=comparative|=|Republic|col|country|GovernmentForm)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|country|LifeExpectancy), QDMRStepArg(arg_type='ref', arg=['#2'])], False], ['aggregate', [QDMRStepArg(arg_type='grounding', arg='avg'), QDMRStepArg(arg_type='ref', arg=['#3'])]]]",None
SPIDER_dev_725,TRUE,FALSE,medium,,
SPIDER_dev_726,FALSE,FALSE,medium,"[['select', [QDMRStepArg(arg_type='grounding', arg=col|country|Continent)], False], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='grounding', arg=comparative|=|Asia|col|country|Continent)], False], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='grounding', arg=comparative|=|Europe|col|country|Continent)], False], ['intersection', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='ref', arg=['#3'])]], ['project', [QDMRStepArg(arg_type='grounding', arg=col|country|SurfaceArea), QDMRStepArg(arg_type='ref', arg=['#4'])], False], ['aggregate', [QDMRStepArg(arg_type='grounding', arg='sum'), QDMRStepArg(arg_type='ref', arg=['#5'])]]]",None
SPIDER_dev_727,TRUE,FALSE,medium,,
SPIDER_dev_728,FALSE,FALSE,easy,"[['select', [QDMRStepArg(arg_type='grounding', arg=val|city|District|Gelderland)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=tbl|city), QDMRStepArg(arg_type='ref', arg=['#1'])], False], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='grounding', arg=comparative|=|Gelderland|col|city|District)], False], ['aggregate', [QDMRStepArg(arg_type='grounding', arg='count'), QDMRStepArg(arg_type='ref', arg=['#3'])]]]",None
SPIDER_dev_729,TRUE,FALSE,easy,,
SPIDER_dev_730,FALSE,FALSE,medium,"[['select', [QDMRStepArg(arg_type='grounding', arg=tbl|country)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|country|GovernmentForm), QDMRStepArg(arg_type='ref', arg=['#1'])], False], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='grounding', arg=comparative|=|US Territory|col|country|GovernmentForm)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|country|GNP), QDMRStepArg(arg_type='ref', arg=['#3'])], False], ['aggregate', [QDMRStepArg(arg_type='grounding', arg='avg'), QDMRStepArg(arg_type='ref', arg=['#4'])]], ['project', [QDMRStepArg(arg_type='grounding', arg=col|country|Population), QDMRStepArg(arg_type='ref', arg=['#3'])], False], ['aggregate', [QDMRStepArg(arg_type='grounding', arg='avg'), QDMRStepArg(arg_type='ref', arg=['#6'])]], ['aggregate', [QDMRStepArg(arg_type='grounding', arg='sum'), QDMRStepArg(arg_type='ref', arg=['#5'])]], ['union', [QDMRStepArg(arg_type='ref', arg=['#6']), QDMRStepArg(arg_type='ref', arg=['#7']), QDMRStepArg(arg_type='grounding', arg=None), QDMRStepArg(arg_type='grounding', arg=None)]]]",None
SPIDER_dev_731,FALSE,FALSE,medium,"[['select', [QDMRStepArg(arg_type='grounding', arg=tbl|country)], False], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='grounding', arg=comparative|=|US|col|country|Code2)], False], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='grounding', arg=comparative|=|US Territory|col|country|GovernmentForm)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|country|GNP), QDMRStepArg(arg_type='ref', arg=['#3'])], False], ['aggregate', [QDMRStepArg(arg_type='grounding', arg='avg'), QDMRStepArg(arg_type='ref', arg=['#4'])]], ['aggregate', [QDMRStepArg(arg_type='grounding', arg='sum'), QDMRStepArg(arg_type='ref', arg=['#4'])]], ['union', [QDMRStepArg(arg_type='ref', arg=['#5']), QDMRStepArg(arg_type='ref', arg=['#6']), QDMRStepArg(arg_type='grounding', arg=None), QDMRStepArg(arg_type='grounding', arg=None)]]]",None
SPIDER_dev_732,TRUE,FALSE,easy,,
SPIDER_dev_733,TRUE,FALSE,easy,,
SPIDER_dev_734,FALSE,FALSE,easy,"[['select', [QDMRStepArg(arg_type='grounding', arg=tbl|country)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|country|GovernmentForm), QDMRStepArg(arg_type='ref', arg=['#1'])], False], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='grounding', arg=comparative|=|Africa|col|country|Continent)], False], ['aggregate', [QDMRStepArg(arg_type='grounding', arg='count'), QDMRStepArg(arg_type='ref', arg=['#3'])]]]",None
SPIDER_dev_735,TRUE,FALSE,easy,,
SPIDER_dev_736,TRUE,FALSE,medium,,
SPIDER_dev_737,TRUE,FALSE,medium,,
SPIDER_dev_738,TRUE,FALSE,medium,,
SPIDER_dev_739,FALSE,FALSE,medium,"[['select', [QDMRStepArg(arg_type='grounding', arg=tbl|countrylanguage)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=tbl|countrylanguage), QDMRStepArg(arg_type='ref', arg=['#1'])], False], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='grounding', arg=comparative|=|Afghanistan|col|country|Name)], False], ['aggregate', [QDMRStepArg(arg_type='grounding', arg='count'), QDMRStepArg(arg_type='ref', arg=['#3'])]]]",None
SPIDER_dev_740,TRUE,FALSE,extra,,
SPIDER_dev_741,TRUE,FALSE,extra,,
SPIDER_dev_742,TRUE,FALSE,extra,,
SPIDER_dev_743,TRUE,FALSE,extra,,
SPIDER_dev_744,TRUE,FALSE,easy,,
SPIDER_dev_745,FALSE,FALSE,easy,"[['select', [QDMRStepArg(arg_type='grounding', arg=tbl|countrylanguage)], False], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='grounding', arg=comparative|=|English|col|countrylanguage|Language)], False], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='grounding', arg=comparative|=|Dutch|col|countrylanguage|Language)], False], ['intersection', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='ref', arg=['#3'])]], ['aggregate', [QDMRStepArg(arg_type='grounding', arg='count'), QDMRStepArg(arg_type='ref', arg=['#4'])]]]",None
SPIDER_dev_746,FALSE,FALSE,extra,"[['select', [QDMRStepArg(arg_type='grounding', arg=tbl|countrylanguage)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|countrylanguage|Language), QDMRStepArg(arg_type='ref', arg=['#1'])], False], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='grounding', arg=comparative|=|English|col|countrylanguage|Language)], False], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='grounding', arg=comparative|=|French|col|countrylanguage|Language)], False], ['intersection', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#3']), QDMRStepArg(arg_type='ref', arg=['#4'])]], ['project', [QDMRStepArg(arg_type='grounding', arg=col|country|Name), QDMRStepArg(arg_type='ref', arg=['#5'])], False]]",None
SPIDER_dev_747,FALSE,FALSE,extra,"[['select', [QDMRStepArg(arg_type='grounding', arg=tbl|countrylanguage)], False], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='grounding', arg=comparative|=|English|col|countrylanguage|Language)], False], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='grounding', arg=comparative|=|French|col|countrylanguage|Language)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|country|Name), QDMRStepArg(arg_type='ref', arg=['#3'])], False]]",None
SPIDER_dev_748,FALSE,FALSE,extra,"[['select', [QDMRStepArg(arg_type='grounding', arg=tbl|countrylanguage)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|countrylanguage|Language), QDMRStepArg(arg_type='ref', arg=['#1'])], False], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='grounding', arg=comparative|=|English|col|countrylanguage|Language)], False], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='grounding', arg=comparative|=|French|col|countrylanguage|Language)], False], ['intersection', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#3']), QDMRStepArg(arg_type='ref', arg=['#4'])]], ['project', [QDMRStepArg(arg_type='grounding', arg=col|country|Name), QDMRStepArg(arg_type='ref', arg=['#5'])], False]]",None
SPIDER_dev_749,FALSE,FALSE,extra,"[['select', [QDMRStepArg(arg_type='grounding', arg=tbl|country)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=tbl|countrylanguage), QDMRStepArg(arg_type='ref', arg=['#1'])], False], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='grounding', arg=comparative|=|English|col|countrylanguage|Language)], False], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='grounding', arg=comparative|=|French|col|countrylanguage|Language)], False], ['intersection', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#3']), QDMRStepArg(arg_type='ref', arg=['#4'])]], ['project', [QDMRStepArg(arg_type='grounding', arg=col|country|Name), QDMRStepArg(arg_type='ref', arg=['#5'])], False]]",None
SPIDER_dev_750,TRUE,FALSE,medium,,
SPIDER_dev_751,TRUE,FALSE,medium,,
SPIDER_dev_752,TRUE,FALSE,hard,,
SPIDER_dev_753,TRUE,FALSE,hard,,
SPIDER_dev_754,FALSE,FALSE,extra,"[['select', [QDMRStepArg(arg_type='grounding', arg=col|country|Name)], False], ['project', [QDMRStepArg(arg_type='grounding', arg=col|countrylanguage|Language), QDMRStepArg(arg_type='ref', arg=['#1'])], False], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='grounding', arg=comparative|=|English|col|countrylanguage|Language)], False], ['comparative', [QDMRStepArg(arg_type='ref', arg=['#1']), QDMRStepArg(arg_type='ref', arg=['#2']), QDMRStepArg(arg_type='grounding', arg=comparative|=|Dutch|col|countrylanguage|Language)], False], ['union', [QDMRStepArg(arg_type='ref', arg=['#3']), QDMRStepArg(arg_type='ref', arg=['#4']), QDMRStepArg(arg_type='grounding', arg=None), QDMRStepArg(arg_type='grounding', arg=None)]]]",None
